property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,is_rural,land_size,land_unit,is_retirement,url,price_int,nearest_station
16009214,7/544 Gilbert Road,RESERVOIR,VIC,3073,-37.72829,144.992035,$330.00 Per Week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/7-544-gilbert-road-reservoir-vic-3073-16009214,330.0,"[144.992035, -37.72829]"
16014292,8/14 Merino Street,RESERVOIR,VIC,3073,-37.7072639,145.033,$400.00 Per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/8-14-merino-street-reservoir-vic-3073-16014292,400.0,"[145.033, -37.7072639]"
16014345,2/3 Suffolk Street,RESERVOIR,VIC,3073,-37.70857,145.010681,$360,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-3-suffolk-street-reservoir-vic-3073-16014345,360.0,"[145.010681, -37.70857]"
16016763,5/14 Barry Street,RESERVOIR,VIC,3073,-37.7093124,145.0071,"$450 Per Week - $1,955 Per Calendar Month",2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/5-14-barry-street-reservoir-vic-3073-16016763,450.0,"[145.0071, -37.7093124]"
16016865,2/1 Griffiths Street,RESERVOIR,VIC,3073,-37.7145958,144.99588,$400 Per Week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-1-griffiths-street-reservoir-vic-3073-16016865,400.0,"[144.99588, -37.7145958]"
16019002,46 Marchant Avenue,RESERVOIR,VIC,3073,-37.71424,145.014618,$315,3,1,3,House,False,0,m²,False,https://www.domain.com.au/46-marchant-avenue-reservoir-vic-3073-16019002,315.0,"[145.014618, -37.71424]"
16019893,15 Ameily Crescent,RESERVOIR,VIC,3073,-37.7096825,144.994339,$370 per week,2,1,1,House,False,0,m²,False,https://www.domain.com.au/15-ameily-crescent-reservoir-vic-3073-16019893,370.0,"[144.994339, -37.7096825]"
16020079,151 Broadway,RESERVOIR,VIC,3073,-37.7183762,145.018921,$400 pw,3,1,1,House,False,0,m²,False,https://www.domain.com.au/151-broadway-reservoir-vic-3073-16020079,400.0,"[145.018921, -37.7183762]"
16021699,6/35 Cheddar Road,RESERVOIR,VIC,3073,-37.7105827,145.0109,$370,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/6-35-cheddar-road-reservoir-vic-3073-16021699,370.0,"[145.0109, -37.7105827]"
16024243,66 Purinuan Road,RESERVOIR,VIC,3073,-37.7086029,145.026016,$420 Per Week,4,1,1,House,False,0,m²,False,https://www.domain.com.au/66-purinuan-road-reservoir-vic-3073-16024243,420.0,"[145.026016, -37.7086029]"
16024311,6/101 Rathcown Road,RESERVOIR,VIC,3073,-37.7095,145.021866,$425,3,1,2,Townhouse,False,0,m²,False,https://www.domain.com.au/6-101-rathcown-road-reservoir-vic-3073-16024311,425.0,"[145.021866, -37.7095]"
16025461,3/18 Chaleyer Street,RESERVOIR,VIC,3073,-37.7278061,145.026581,$420 PW / $1825PCM,2,2,1,Townhouse,False,0,m²,False,https://www.domain.com.au/3-18-chaleyer-street-reservoir-vic-3073-16025461,420.0,"[145.026581, -37.7278061]"
16025854,9 Inverness Street,RESERVOIR,VIC,3073,-37.7034569,145.030579,$495.00 pw,3,1,4,House,False,0,m²,False,https://www.domain.com.au/9-inverness-street-reservoir-vic-3073-16025854,495.0,"[145.030579, -37.7034569]"
16025991,2 Kerang Avenue,RESERVOIR,VIC,3073,-37.7206421,145.026154,$370,4,1,1,House,False,0,m²,False,https://www.domain.com.au/2-kerang-avenue-reservoir-vic-3073-16025991,370.0,"[145.026154, -37.7206421]"
16026528,2/15 Loddon Avenue,RESERVOIR,VIC,3073,-37.7230721,145.026154,$290 Per Week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-15-loddon-avenue-reservoir-vic-3073-16026528,290.0,"[145.026154, -37.7230721]"
14264624,"2/1041 High Street,",RESERVOIR,VIC,3073,-37.7006569,145.009949,$380,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-1041-high-street-reservoir-vic-3073-14264624,380.0,"[145.009949, -37.7006569]"
15715692,6 Newton Street,RESERVOIR,VIC,3073,-37.7316246,145.028687,$325 Per Week,3,1,1,House,False,0,m²,False,https://www.domain.com.au/6-newton-street-reservoir-vic-3073-15715692,325.0,"[145.028687, -37.7316246]"
15931996,1/74 Barton Street,RESERVOIR,VIC,3073,-37.7107124,144.998352,$380 Per Week / $1651 Per Calendar Month,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1-74-barton-street-reservoir-vic-3073-15931996,380.0,"[144.998352, -37.7107124]"
15976793,1/109 Purinuan Road,RESERVOIR,VIC,3073,-37.7086372,145.022659,$360.00,2,1,1,House,False,0,m²,False,https://www.domain.com.au/1-109-purinuan-road-reservoir-vic-3073-15976793,360.0,"[145.022659, -37.7086372]"
15977341,3/55 Lane Crescent,RESERVOIR,VIC,3073,-37.7131081,145.019348,$590 per week,3,2,2,Townhouse,False,0,m²,False,https://www.domain.com.au/3-55-lane-crescent-reservoir-vic-3073-15977341,590.0,"[145.019348, -37.7131081]"
15977344,2/55 Lane Crescent,RESERVOIR,VIC,3073,-37.7131081,145.019348,$560 per week,3,2,2,Townhouse,False,0,m²,False,https://www.domain.com.au/2-55-lane-crescent-reservoir-vic-3073-15977344,560.0,"[145.019348, -37.7131081]"
15982255,5/24-26 Don Street,RESERVOIR,VIC,3073,-37.70521,145.031754,$360,2,2,1,Townhouse,False,0,m²,False,https://www.domain.com.au/5-24-26-don-street-reservoir-vic-3073-15982255,360.0,"[145.031754, -37.70521]"
15983581,5/76 Barton Street,RESERVOIR,VIC,3073,-37.7107,144.998154,$270.00,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5-76-barton-street-reservoir-vic-3073-15983581,270.0,"[144.998154, -37.7107]"
15985827,1/923 High Street,RESERVOIR,VIC,3073,-37.7126465,145.007935,$410.00 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1-923-high-street-reservoir-vic-3073-15985827,410.0,"[145.007935, -37.7126465]"
15985919,75B Cheddar Road,RESERVOIR,VIC,3073,-37.70752,145.0136,$550.00,3,2,2,Townhouse,False,0,m²,False,https://www.domain.com.au/75b-cheddar-road-reservoir-vic-3073-15985919,550.0,"[145.0136, -37.70752]"
15987946,3/21 Barwon Avenue,RESERVOIR,VIC,3073,-37.7232742,145.02356,$480 Per Week,3,2,1,Townhouse,False,0,m²,False,https://www.domain.com.au/3-21-barwon-avenue-reservoir-vic-3073-15987946,480.0,"[145.02356, -37.7232742]"
15995242,639 Gilbert Road,RESERVOIR,VIC,3073,-37.72768,144.991577,$420.00,2,1,1,House,False,0,m²,False,https://www.domain.com.au/639-gilbert-road-reservoir-vic-3073-15995242,420.0,"[144.991577, -37.72768]"
15995948,15 Charlton Crescent,RESERVOIR,VIC,3073,-37.71974,145.024475,$410 PW / $1782 PCM,3,1,1,House,False,0,m²,False,https://www.domain.com.au/15-charlton-crescent-reservoir-vic-3073-15995948,410.0,"[145.024475, -37.71974]"
15998002,4/59 Pickett Street,RESERVOIR,VIC,3073,-37.7040443,145.011261,$470,2,2,2,Townhouse,False,0,m²,False,https://www.domain.com.au/4-59-pickett-street-reservoir-vic-3073-15998002,470.0,"[145.011261, -37.7040443]"
15999093,215 Broadway,RESERVOIR,VIC,3073,-37.7176361,145.012848,$480,3,1,2,House,False,0,m²,False,https://www.domain.com.au/215-broadway-reservoir-vic-3073-15999093,480.0,"[145.012848, -37.7176361]"
15999198,8A Hurley Street Reservoir,RESERVOIR,VIC,3073,-37.7011528,144.996078,$430,3,1,1,House,False,0,m²,False,https://www.domain.com.au/8a-hurley-street-reservoir-reservoir-vic-3073-15999198,430.0,"[144.996078, -37.7011528]"
16001368,2/36 Strathmerton Street,RESERVOIR,VIC,3073,-37.71525,145.019211,$390.00 per week,3,1,2,Townhouse,False,0,m²,False,https://www.domain.com.au/2-36-strathmerton-street-reservoir-vic-3073-16001368,390.0,"[145.019211, -37.71525]"
16003348,4/68 Strathmerton Street,RESERVOIR,VIC,3073,-37.71303,145.016846,$400 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/4-68-strathmerton-street-reservoir-vic-3073-16003348,400.0,"[145.016846, -37.71303]"
16005491,685A Gilbert Road,RESERVOIR,VIC,3073,-37.72435,144.9921,$450.00,3,1,2,House,False,0,m²,False,https://www.domain.com.au/685a-gilbert-road-reservoir-vic-3073-16005491,450.0,"[144.9921, -37.72435]"
16005556,143 Wilson Boulevard,RESERVOIR,VIC,3073,-37.69724,144.995163,$550.00,4,1,1,House,False,0,m²,False,https://www.domain.com.au/143-wilson-boulevard-reservoir-vic-3073-16005556,550.0,"[144.995163, -37.69724]"
8400628,711 Plenty Road,RESERVOIR,VIC,3073,-37.72903,145.01709,$165,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/711-plenty-road-reservoir-vic-3073-8400628,165.0,"[145.01709, -37.72903]"
12672288,4/70 Miranda Road,RESERVOIR,VIC,3073,-37.70685,145.019638,$380.00 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4-70-miranda-road-reservoir-vic-3073-12672288,380.0,"[145.019638, -37.70685]"
13813986,1035 High Street,RESERVOIR,VIC,3073,-37.70141,145.01004,$370 pw/$1608 pcm,3,1,1,House,False,0,m²,False,https://www.domain.com.au/1035-high-street-reservoir-vic-3073-13813986,370.0,"[145.01004, -37.70141]"
13842831,32A Foch Street,RESERVOIR,VIC,3073,-37.7282333,145.012039,$950.00,4,3,2,House,False,0,m²,False,https://www.domain.com.au/32a-foch-street-reservoir-vic-3073-13842831,950.0,"[145.012039, -37.7282333]"
14274951,15/15 Chenies Street,RESERVOIR,VIC,3073,-37.71097,145.028381,Fully Furnished $440.00 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/15-15-chenies-street-reservoir-vic-3073-14274951,440.0,"[145.028381, -37.71097]"
15135159,17 Dawson Street,RESERVOIR,VIC,3073,-37.7006,144.987488,From $140 per week,9,2,0,House,False,0,m²,False,https://www.domain.com.au/17-dawson-street-reservoir-vic-3073-15135159,140.0,"[144.987488, -37.7006]"
15310096,8/9-11 Wilson Boulevard,RESERVOIR,VIC,3073,-37.7067947,144.994492,$420.00 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/8-9-11-wilson-boulevard-reservoir-vic-3073-15310096,420.0,"[144.994492, -37.7067947]"
15502860,2/30 Spratling Street,RESERVOIR,VIC,3073,-37.7161446,144.995285,$475pw / $2064pcm,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/2-30-spratling-street-reservoir-vic-3073-15502860,475.0,"[144.995285, -37.7161446]"
15884920,5/16 Bernard Street,RESERVOIR,VIC,3073,-37.7176666,145.010559,$395pw/$1716pcm,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/5-16-bernard-street-reservoir-vic-3073-15884920,395.0,"[145.010559, -37.7176666]"
15927265,153 Albert Street,RESERVOIR,VIC,3073,-37.7317047,145.024811,$365 per week,3,1,8,House,False,795,m²,False,https://www.domain.com.au/153-albert-street-reservoir-vic-3073-15927265,365.0,"[145.024811, -37.7317047]"
15940829,59A Rathcown Road,RESERVOIR,VIC,3073,-37.71031,145.028687,$420.00,3,1,2,House,False,0,m²,False,https://www.domain.com.au/59a-rathcown-road-reservoir-vic-3073-15940829,420.0,"[145.028687, -37.71031]"
15950622,1 Gladstone Street,RESERVOIR,VIC,3073,-37.7118835,145.0098,$420 per week,3,1,3,House,False,0,m²,False,https://www.domain.com.au/1-gladstone-street-reservoir-vic-3073-15950622,420.0,"[145.0098, -37.7118835]"
15966093,3/1 Newton Street,RESERVOIR,VIC,3073,-37.7320747,145.028885,$470 per week,2,2,1,Townhouse,False,153,m²,False,https://www.domain.com.au/3-1-newton-street-reservoir-vic-3073-15966093,470.0,"[145.028885, -37.7320747]"
15970515,941 Rear High Street,RESERVOIR,VIC,3073,-37.71187,145.008392,$380.00,3,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/941-rear-high-street-reservoir-vic-3073-15970515,380.0,"[145.008392, -37.71187]"
15974566,163 Mahoneys Road,RESERVOIR,VIC,3073,-37.69292,144.988144,$550 per week,4,1,2,House,False,0,m²,False,https://www.domain.com.au/163-mahoneys-road-reservoir-vic-3073-15974566,550.0,"[144.988144, -37.69292]"
16068699,10/93-97 Edwardes Street,RESERVOIR,VIC,3073,-37.7163353,145.001038,$420 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/10-93-97-edwardes-street-reservoir-vic-3073-16068699,420.0,"[145.001038, -37.7163353]"
16069799,2/17 Best Street,RESERVOIR,VIC,3073,-37.7135925,144.996628,$360 per week,2,1,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-17-best-street-reservoir-vic-3073-16069799,360.0,"[144.996628, -37.7135925]"
16073072,2/16 Mccomas Street,RESERVOIR,VIC,3073,-37.7285919,145.024155,$420 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/2-16-mccomas-street-reservoir-vic-3073-16073072,420.0,"[145.024155, -37.7285919]"
16073114,11/949 High Street,RESERVOIR,VIC,3073,-37.7104,145.008331,$450 per week,2,2,1,Townhouse,False,0,m²,False,https://www.domain.com.au/11-949-high-street-reservoir-vic-3073-16073114,450.0,"[145.008331, -37.7104]"
16073240,3/827-829 Plenty Road,RESERVOIR,VIC,3073,-37.72428,145.026688,$340 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3-827-829-plenty-road-reservoir-vic-3073-16073240,340.0,"[145.026688, -37.72428]"
14903129,2/24 Delaware Street,RESERVOIR,VIC,3073,-37.7203369,145.01413,$320,1,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-24-delaware-street-reservoir-vic-3073-14903129,320.0,"[145.01413, -37.7203369]"
15296992,5 Boldrewood Parade,RESERVOIR,VIC,3073,-37.7245979,145.022827,$265 per week,1,1,4,House,False,0,m²,False,https://www.domain.com.au/5-boldrewood-parade-reservoir-vic-3073-15296992,265.0,"[145.022827, -37.7245979]"
15969473,22 Don Street,RESERVOIR,VIC,3073,-37.7052422,145.031555,$765 Per week / $3324 PCM,4,1,6,House,False,1342,m²,False,https://www.domain.com.au/22-don-street-reservoir-vic-3073-15969473,765.0,"[145.031555, -37.7052422]"
15995273,65 Glasgow Avenue,RESERVOIR,VIC,3073,-37.7034264,144.999069,$430.00 per week,3,1,4,House,False,0,m²,False,https://www.domain.com.au/65-glasgow-avenue-reservoir-vic-3073-15995273,430.0,"[144.999069, -37.7034264]"
15999055,15 Daventry Street,RESERVOIR,VIC,3073,-37.7142067,145.001144,$400 per week,3,1,4,House,False,0,m²,False,https://www.domain.com.au/15-daventry-street-reservoir-vic-3073-15999055,400.0,"[145.001144, -37.7142067]"
16014998,1/15 Gourock St,RESERVOIR,VIC,3073,-37.7017441,145.031357,$440 Per Week,2,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1-15-gourock-st-reservoir-vic-3073-16014998,440.0,"[145.031357, -37.7017441]"
16022043,1A/1 Wilkinson Street,RESERVOIR,VIC,3073,-37.7274246,145.018875,$370 pw,2,2,1,House,False,0,m²,False,https://www.domain.com.au/1a-1-wilkinson-street-reservoir-vic-3073-16022043,370.0,"[145.018875, -37.7274246]"
16024012,2/98 Leamington Street,RESERVOIR,VIC,3073,-37.71201,144.999588,$430 pw,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/2-98-leamington-street-reservoir-vic-3073-16024012,430.0,"[144.999588, -37.71201]"
16035331,16a Lake Street,RESERVOIR,VIC,3073,-37.71682,144.9906,$415,3,1,2,House,False,0,m²,False,https://www.domain.com.au/16a-lake-street-reservoir-vic-3073-16035331,415.0,"[144.9906, -37.71682]"
16038114,2/12 Best Street,RESERVOIR,VIC,3073,-37.71403,144.9974,$340 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-12-best-street-reservoir-vic-3073-16038114,340.0,"[144.9974, -37.71403]"
16048274,Rear/941 High Street,RESERVOIR,VIC,3073,-37.7111,145.0083,$380.00 per week,3,1,1,House,False,0,m²,False,https://www.domain.com.au/rear-941-high-street-reservoir-vic-3073-16048274,380.0,"[145.0083, -37.7111]"
16050733,4/18 Kelsby Street,RESERVOIR,VIC,3073,-37.713932,144.998688,$380 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/4-18-kelsby-street-reservoir-vic-3073-16050733,380.0,"[144.998688, -37.713932]"
16051457,3/32 Ashley Street,RESERVOIR,VIC,3073,-37.7169952,145.002838,$380 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3-32-ashley-street-reservoir-vic-3073-16051457,380.0,"[145.002838, -37.7169952]"
16053114,173 Hughes Parade,RESERVOIR,VIC,3073,-37.6933937,144.990723,$500,3,1,4,House,False,0,m²,False,https://www.domain.com.au/173-hughes-parade-reservoir-vic-3073-16053114,500.0,"[144.990723, -37.6933937]"
16055265,4/20 Acheron Avenue,RESERVOIR,VIC,3073,-37.7219849,145.017426,$480 Per Week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/4-20-acheron-avenue-reservoir-vic-3073-16055265,480.0,"[145.017426, -37.7219849]"
16057406,1/83 Spring Street,RESERVOIR,VIC,3073,-37.7300072,145.000366,$420 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/1-83-spring-street-reservoir-vic-3073-16057406,420.0,"[145.000366, -37.7300072]"
16063375,3/46 Elsey Road,RESERVOIR,VIC,3073,-37.70466,145.0107,$420 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3-46-elsey-road-reservoir-vic-3073-16063375,420.0,"[145.0107, -37.70466]"
16066091,4/30 Kelsby Street,RESERVOIR,VIC,3073,-37.7131271,144.999069,$320,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4-30-kelsby-street-reservoir-vic-3073-16066091,320.0,"[144.999069, -37.7131271]"
16066481,313/51 Johnson Street,RESERVOIR,VIC,3073,-37.69554,145.012192,$520PW/$2260,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/313-51-johnson-street-reservoir-vic-3073-16066481,520.0,"[145.012192, -37.69554]"
16066587,1/6 Griffiths Street,RESERVOIR,VIC,3073,-37.7137146,144.995956,$340 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1-6-griffiths-street-reservoir-vic-3073-16066587,340.0,"[144.995956, -37.7137146]"
13089476,2/33 Storey Road,RESERVOIR,VIC,3073,-37.7239037,145.01265,$400 per week,2,1,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-33-storey-road-reservoir-vic-3073-13089476,400.0,"[145.01265, -37.7239037]"
15752428,4/87 Thackeray Road,RESERVOIR,VIC,3073,-37.7214432,145.008026,$470 Per Week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4-87-thackeray-road-reservoir-vic-3073-15752428,470.0,"[145.008026, -37.7214432]"
15938708,5/30 Ashley Street,RESERVOIR,VIC,3073,-37.7172623,145.002731,$320 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5-30-ashley-street-reservoir-vic-3073-15938708,320.0,"[145.002731, -37.7172623]"
15945969,3/64 St Vigeons Road,RESERVOIR,VIC,3073,-37.706543,145.0262,UNDER APPLICATION,3,2,2,Townhouse,False,0,m²,False,https://www.domain.com.au/3-64-st-vigeons-road-reservoir-vic-3073-15945969,,"[145.0262, -37.706543]"
9468034,2/42 Pinewood Drive,THOMASTOWN,VIC,3074,-37.682354,144.993759,$280 Per Week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-42-pinewood-drive-thomastown-vic-3074-9468034,280.0,"[144.993759, -37.682354]"
9620387,6 Howe Court,THOMASTOWN,VIC,3074,-37.68424,144.997055,$360 Per Week,3,1,3,House,False,0,m²,False,https://www.domain.com.au/6-howe-court-thomastown-vic-3074-9620387,360.0,"[144.997055, -37.68424]"
9982883,11 Main Street,THOMASTOWN,VIC,3074,-37.6801567,145.01091,$330 Per Week,3,1,1,House,False,0,m²,False,https://www.domain.com.au/11-main-street-thomastown-vic-3074-9982883,330.0,"[145.01091, -37.6801567]"
13508217,4/10 Geoffrey Street,THOMASTOWN,VIC,3074,-37.68137,145.016769,$460 Per Week,3,2,2,Townhouse,False,0,m²,False,https://www.domain.com.au/4-10-geoffrey-street-thomastown-vic-3074-13508217,460.0,"[145.016769, -37.68137]"
15197998,1/4 Newton Street,THOMASTOWN,VIC,3074,-37.6848,145.01207,$340,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1-4-newton-street-thomastown-vic-3074-15197998,340.0,"[145.01207, -37.6848]"
15304645,46 Mount View Road,THOMASTOWN,VIC,3074,-37.6761932,145.010223,$375 per week,3,2,2,House,False,0,m²,False,https://www.domain.com.au/46-mount-view-road-thomastown-vic-3074-15304645,375.0,"[145.010223, -37.6761932]"
16024626,2 Acacia Street,THOMASTOWN,VIC,3074,-37.6784325,145.0238,$395,2,1,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2-acacia-street-thomastown-vic-3074-16024626,395.0,"[145.0238, -37.6784325]"
16043148,3/13 Hurtle Street,THOMASTOWN,VIC,3074,-37.67296,145.013474,$495,3,3,1,Townhouse,False,0,m²,False,https://www.domain.com.au/3-13-hurtle-street-thomastown-vic-3074-16043148,495.0,"[145.013474, -37.67296]"
16053677,4/7-9 Pine Street,THOMASTOWN,VIC,3074,-37.6770325,145.024033,$410,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/4-7-9-pine-street-thomastown-vic-3074-16053677,410.0,"[145.024033, -37.6770325]"
16054676,70 Spring Street,THOMASTOWN,VIC,3074,-37.68168,145.005142,$380 per week,3,1,2,House,False,0,m²,False,https://www.domain.com.au/70-spring-street-thomastown-vic-3074-16054676,380.0,"[145.005142, -37.68168]"
16054677,25 French Street,THOMASTOWN,VIC,3074,-37.6763878,145.018356,$380 per week,3,1,2,House,False,650,m²,False,https://www.domain.com.au/25-french-street-thomastown-vic-3074-16054677,380.0,"[145.018356, -37.6763878]"
16056364,9 Currajong Street,THOMASTOWN,VIC,3074,-37.6774,145.017029,$400 per week,3,1,5,House,False,0,m²,False,https://www.domain.com.au/9-currajong-street-thomastown-vic-3074-16056364,400.0,"[145.017029, -37.6774]"
16058090,117 Bickley Avenue,THOMASTOWN,VIC,3074,-37.6764946,145.039978,$360 per week,3,1,2,House,False,0,m²,False,https://www.domain.com.au/117-bickley-avenue-thomastown-vic-3074-16058090,360.0,"[145.039978, -37.6764946]"
16058776,81 Spring Street,THOMASTOWN,VIC,3074,-37.6821175,145.004715,$370 per week,3,1,1,House,False,0,m²,False,https://www.domain.com.au/81-spring-street-thomastown-vic-3074-16058776,370.0,"[145.004715, -37.6821175]"
16064468,45 Spring Street,THOMASTOWN,VIC,3074,-37.6823769,145.008286,$350 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/45-spring-street-thomastown-vic-3074-16064468,350.0,"[145.008286, -37.6823769]"
16067574,44 Lincoln Drive,THOMASTOWN,VIC,3074,-37.6849823,145.007126,$360 Per Week,3,1,2,House,False,0,m²,False,https://www.domain.com.au/44-lincoln-drive-thomastown-vic-3074-16067574,360.0,"[145.007126, -37.6849823]"
16069944,38 Bendigo Crescent,THOMASTOWN,VIC,3074,-37.6745834,144.992188,$460 per week,4,2,2,House,False,522,m²,False,https://www.domain.com.au/38-bendigo-crescent-thomastown-vic-3074-16069944,460.0,"[144.992188, -37.6745834]"
16070846,2/68 Heyington Avenue,THOMASTOWN,VIC,3074,-37.6829224,145.021881,$420 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/2-68-heyington-avenue-thomastown-vic-3074-16070846,420.0,"[145.021881, -37.6829224]"
16071191,16 Murchison Way,THOMASTOWN,VIC,3074,-37.6863251,145.0387,$450 per week,3,2,2,House,False,528,m²,False,https://www.domain.com.au/16-murchison-way-thomastown-vic-3074-16071191,450.0,"[145.0387, -37.6863251]"
16071458,4/168 Station Street,THOMASTOWN,VIC,3074,-37.6800728,145.015381,$300 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4-168-station-street-thomastown-vic-3074-16071458,300.0,"[145.015381, -37.6800728]"
14206616,4/7 Alexander Avenue,THOMASTOWN,VIC,3074,-37.68069,145.015945,$360,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/4-7-alexander-avenue-thomastown-vic-3074-14206616,360.0,"[145.015945, -37.68069]"
14854364,130 Edgars Road,THOMASTOWN,VIC,3074,-37.6807137,144.999374,$500 Per Week - $2173 Per Calendar Month,4,2,0,House,False,0,m²,False,https://www.domain.com.au/130-edgars-road-thomastown-vic-3074-14854364,500.0,"[144.999374, -37.6807137]"
15226776,17 Tussock Drive,THOMASTOWN,VIC,3074,-37.68862,145.049255,"$420pw / $1,825pcm",2,2,1,Townhouse,False,0,m²,False,https://www.domain.com.au/17-tussock-drive-thomastown-vic-3074-15226776,420.0,"[145.049255, -37.68862]"
15654099,,THOMASTOWN,VIC,3074,-37.68378,145.010757,$400 per week,3,1,1,House,False,620,m²,False,https://www.domain.com.au/thomastown-vic-3074-15654099,400.0,"[145.010757, -37.68378]"
15986823,1/109 Dalton Road,THOMASTOWN,VIC,3074,-37.6797562,145.029663,$300 PW / $1304 PCM,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1-109-dalton-road-thomastown-vic-3074-15986823,300.0,"[145.029663, -37.6797562]"
16003262,5 Leilani Grove,THOMASTOWN,VIC,3074,-37.68566,144.996277,$420 per week,3,1,1,House,False,548,m²,False,https://www.domain.com.au/5-leilani-grove-thomastown-vic-3074-16003262,420.0,"[144.996277, -37.68566]"
16003264,19 Kemp Avenue,THOMASTOWN,VIC,3074,-37.6834221,145.00209,$375 per week,3,1,4,House,False,0,m²,False,https://www.domain.com.au/19-kemp-avenue-thomastown-vic-3074-16003264,375.0,"[145.00209, -37.6834221]"
16007087,5/115 High Street,THOMASTOWN,VIC,3074,-37.68433,145.012512,$290 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5-115-high-street-thomastown-vic-3074-16007087,290.0,"[145.012512, -37.68433]"
16010146,1/12 Frederick Street,THOMASTOWN,VIC,3074,-37.68166,145.020538,$375 Per Week,2,1,1,House,False,0,m²,False,https://www.domain.com.au/1-12-frederick-street-thomastown-vic-3074-16010146,375.0,"[145.020538, -37.68166]"
16017599,27 Darebin Drive,THOMASTOWN,VIC,3074,-37.6817932,145.032822,$355,3,1,2,House,False,0,m²,False,https://www.domain.com.au/27-darebin-drive-thomastown-vic-3074-16017599,355.0,"[145.032822, -37.6817932]"
16020797,8 Palm Street,THOMASTOWN,VIC,3074,-37.6766663,145.025665,$380 per week,3,1,1,House,False,0,m²,False,https://www.domain.com.au/8-palm-street-thomastown-vic-3074-16020797,380.0,"[145.025665, -37.6766663]"
16021718,5 Delwyn Close,THOMASTOWN,VIC,3074,-37.6758881,145.031647,$325 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5-delwyn-close-thomastown-vic-3074-16021718,325.0,"[145.031647, -37.6758881]"
